관측일,지점번호,일평균풍속,일풍정,최대풍향,최대풍속,최대풍속시각,최대순간풍향,최대순간풍속,최대순간풍속시각,일평균기온,최고기온,최고기온시각,최저기온,최저기온시각,일평균이슬점온도,일평균지면온도,일최저초상온도,일평균상대습도,최저습도,최저습도시각,일평균수증기압,소형증발량,대형증발량,안개계속시간,일평균현지기압,일평균해면기압,최고해면기압,최고해면기압시각,최저해면기압,최저해면기압시각,일평균전운량,일조합,가조시간,캄벨일조,일사합,최대1시간일사,최대1시간일사시각,일강수량,9-9강수량,강수계속시간,1시간최다강수량,1시간최다강수량시각,10분최다강수량,10분최다강수량시각,최대강우강도,최대강우강도시각,최심신적설,최심신적설시각,최심적설,최심적설시각,0.5m지중온도,1.0m지중온도,1.5m지중온도,3.0m지중온도,5.0m지중온도
20200801,244,0.9,762,20,2.9,1654,23,6.6,1653,24.6,28.6,1056,22.7,2058,23.0,28.0,23.2,91.5,69.0,1107,28.0,-9.0,-9.0,-9.00,984.2,1011.9,1013.9,134,1009.8,1906,9.0,1.9,13.9,-9.0,-9.00,-9.00,-9,6.5,-9.0,-9.00,3.8,1620,2.2,1645,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,245,2.1,1781,23,5.8,2400,23,9.2,2356,25.5,30.0,1256,23.3,1749,22.5,26.3,23.5,84.6,63.0,1051,27.3,-9.0,-9.0,-9.00,1003.3,1011.2,1013.5,15,1008.9,1820,9.1,2.0,13.9,-9.0,-9.00,-9.00,-9,10.8,-9.0,-9.00,6.6,1541,4.9,1555,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,247,1.1,954,20,3.6,1403,27,6.8,1545,26.2,30.4,1214,23.5,626,23.8,27.4,23.8,88.1,63.0,1209,29.6,-9.0,-9.0,-9.00,997.0,1011.9,1014.0,34,1010.2,1747,9.0,3.1,13.9,-9.0,-9.00,-9.00,-9,8.2,-9.0,-9.00,7.7,1536,7.3,1539,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,248,1.3,1138,20,3.4,1046,20,6.3,945,24.5,28.4,1152,21.3,533,22.4,25.7,21.0,89.4,65.0,1056,27.2,-9.0,-9.0,-9.00,966.2,1011.5,1013.8,17,1009.4,1924,9.0,3.9,13.9,-9.0,-9.00,-9.00,-9,4.0,-9.0,-9.00,3.1,1645,1.0,1701,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,251,1.4,1240,11,3.7,2107,27,7.1,1550,26.1,30.1,1151,23.2,1751,23.1,28.1,23.7,84.4,67.0,1012,28.3,3.6,2.5,-9.00,1004.5,1010.6,1013.0,1,1008.5,1816,8.5,2.0,13.9,-9.0,12.37,2.33,900,9.8,-9.0,-9.00,9.0,1544,7.1,1545,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,252,1.8,1568,23,4.0,1211,32,12.9,1532,26.2,30.2,1137,22.6,1610,23.8,28.7,24.6,87.5,69.0,1140,29.5,3.2,2.2,-9.00,1007.3,1011.5,1013.6,1,1009.6,1901,8.3,1.9,13.9,-9.0,11.17,2.05,1100,14.4,-9.0,-9.00,13.1,1523,9.9,1531,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,253,1.4,1208,25,4.9,1450,25,8.2,1444,27.5,32.2,1332,24.4,320,24.0,29.3,24.4,82.6,59.0,1521,30.0,5.9,4.2,-9.00,1006.5,1013.2,1014.5,50,1011.8,1918,8.3,7.0,13.9,-9.0,21.78,3.17,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,254,1.0,846,25,5.1,1650,27,10.0,1641,25.3,30.9,1307,22.9,2018,23.5,27.6,22.7,91.1,61.0,1057,29.0,3.6,2.5,-9.00,997.3,1011.6,1013.6,21,1009.9,1718,9.4,2.8,13.9,-9.0,13.35,2.63,1000,7.8,-9.0,-9.00,5.3,1640,3.5,1650,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,255,1.2,1035,20,2.9,1624,25,5.9,1934,28.7,32.8,1437,25.6,542,25.6,30.1,23.6,84.4,63.0,1143,32.7,6.0,4.2,-9.00,1006.4,1011.9,1013.3,30,1010.3,1904,8.3,6.6,13.9,-9.0,21.93,3.13,1400,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,257,2.2,1859,23,5.3,1353,23,9.0,1344,27.6,32.6,1425,24.3,425,24.3,29.7,23.6,83.5,59.0,1650,30.3,5.8,4.1,-9.00,1011.3,1013.0,1014.5,104,1011.7,1911,8.1,6.2,13.9,-9.0,21.23,3.08,1400,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,258,1.5,1260,18,5.2,1327,18,6.4,1315,26.9,30.7,1313,23.7,343,24.7,28.6,23.0,88.4,71.0,1131,31.1,4.6,3.2,-9.00,1011.9,1012.2,1013.6,1,1010.5,1731,8.1,3.4,13.9,-9.0,18.34,3.24,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,259,1.7,1441,18,4.3,1323,16,6.5,1249,26.7,31.0,1120,23.3,522,23.5,27.9,22.5,83.4,62.0,1122,28.9,4.7,3.3,-9.00,1011.1,1012.5,1014.2,3,1010.8,1721,8.0,3.8,13.9,-9.0,15.85,2.94,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,260,1.5,1257,14,4.3,1319,16,6.6,1325,25.9,29.5,1144,22.7,539,23.7,27.5,22.4,88.8,68.0,1204,29.4,-9.0,-9.0,-9.00,1006.8,1011.9,1013.5,1,1010.2,1728,8.6,2.7,13.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,261,1.7,1491,20,4.5,1325,20,7.1,1331,27.0,30.8,1226,23.2,308,24.0,28.9,23.0,84.4,68.0,944,29.8,-9.0,-9.0,-9.00,1010.2,1012.0,1013.8,1,1010.3,1719,7.8,2.9,13.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,262,0.8,705,18,2.8,1452,16,4.7,1539,26.2,31.0,1242,22.5,232,23.8,28.9,23.4,87.3,61.0,1250,29.4,-9.0,-9.0,-9.00,1006.1,1011.9,1013.5,110,1010.4,1752,8.1,3.8,13.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,263,1.4,1252,23,4.4,1414,20,5.8,1339,27.6,32.4,1422,23.9,506,23.4,29.2,24.2,78.9,56.0,1355,28.7,5.8,4.1,-9.00,1010.2,1011.8,1013.2,45,1010.2,1820,8.5,5.2,13.9,-9.0,19.32,3.26,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,264,0.5,417,29,4.2,1612,29,7.3,1611,25.5,31.6,1215,22.1,553,22.5,28.1,22.5,85.5,53.0,1223,27.3,3.9,2.8,-9.00,994.5,1011.6,1013.5,7,1009.7,1800,8.9,4.2,14.0,-9.0,15.64,2.47,1200,2.5,-9.0,-9.00,1.0,1610,1.0,1610,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,266,0.9,804,20,2.5,1354,23,3.9,1138,26.9,31.3,1331,24.3,541,23.0,30.4,23.9,80.3,59.0,1208,28.1,4.7,3.3,-9.00,1002.4,1012.2,1013.6,111,1010.8,1743,8.4,4.5,13.9,-9.0,17.66,3.19,1100,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,268,2.6,2207,20,4.1,1105,18,7.5,919,26.8,29.3,1136,23.6,318,24.5,29.5,23.4,87.4,72.0,1023,30.7,-9.0,-9.0,-9.00,1010.5,1011.1,1013.0,12,1009.5,1717,7.8,2.8,13.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,271,0.8,677,23,3.1,2009,23,7.3,2005,23.6,28.0,1309,20.9,338,21.4,26.5,20.9,88.8,66.0,1316,25.5,-9.0,-9.0,-9.00,974.8,1011.3,1013.4,506,1008.6,1930,9.4,1.6,14.0,-9.0,-9.00,-9.00,-9,15.2,-9.0,-9.00,14.1,1949,7.8,2003,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,272,1.2,1028,32,3.1,11,32,5.8,7,25.0,29.7,1301,22.1,409,22.8,27.9,22.0,89.1,66.0,1355,27.8,-9.0,-9.0,-9.00,987.6,1011.4,1013.5,511,1009.0,1901,9.8,2.8,14.0,-9.0,-9.00,-9.00,-9,6.8,-9.0,-9.00,5.2,2300,1.5,2351,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,273,0.8,654,11,2.4,1232,16,5.5,1601,25.3,30.9,1303,22.5,529,23.3,27.7,22.0,90.0,59.0,1314,28.6,-9.0,-9.0,-9.00,991.3,1010.8,1012.6,1,1008.6,1807,8.8,2.5,14.0,-9.0,-9.00,-9.00,-9,3.1,-9.0,-9.00,1.7,2219,1.1,2222,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,276,0.7,605,27,3.5,1304,27,4.5,1242,25.7,31.7,1359,22.0,437,23.8,27.8,21.8,91.0,64.0,1403,29.7,4.0,2.8,-9.00,988.0,1011.4,1013.5,610,1009.1,1838,9.4,2.9,14.0,-9.0,16.70,2.63,1100,0.2,-9.0,-9.00,0.1,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,277,1.6,1401,27,4.2,1047,27,6.6,1045,26.8,31.6,1215,23.8,141,22.9,28.7,23.3,80.8,58.0,1309,28.0,-9.0,-9.0,-9.00,1006.1,1010.7,1012.0,559,1008.6,1918,8.6,4.3,14.0,-9.0,-9.00,-9.00,-9,0.4,-9.0,-9.00,0.2,-9,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,278,0.7,571,32,2.1,1026,25,3.7,1244,26.4,31.8,1327,23.0,454,23.5,28.7,22.3,85.6,56.0,1317,29.0,-9.0,-9.0,-9.00,1001.2,1010.4,1012.4,610,1007.9,1824,9.5,3.6,14.0,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,279,0.5,425,11,1.4,2321,11,3.4,1255,26.8,31.2,1244,23.7,520,25.7,28.7,23.0,94.4,74.0,1255,33.0,-9.0,-9.0,-9.00,1005.8,1011.3,1013.4,48,1008.9,1756,9.0,3.7,14.0,-9.0,-9.00,-9.00,-9,1.6,-9.0,-9.00,1.6,1618,1.3,1644,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,281,0.9,815,27,3.4,1748,29,7.1,1743,26.5,32.1,1346,23.3,420,23.1,27.7,22.6,83.1,53.0,1401,28.3,-9.0,-9.0,-9.00,1001.0,1011.9,1013.5,100,1009.9,1838,8.8,3.2,14.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,283,1.6,1382,18,3.4,2114,29,4.9,1321,27.5,33.5,1239,23.4,405,23.7,29.9,23.3,81.5,53.0,1330,29.3,4.2,2.9,-9.00,1007.2,1011.8,1013.4,100,1010.0,1936,9.3,4.6,14.0,-9.0,16.15,2.62,1200,0.5,-9.0,-9.00,0.4,-9,0.4,531,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,284,0.9,779,23,3.0,1317,23,5.1,1308,25.4,31.7,1251,22.8,414,22.8,27.4,22.3,87.3,53.0,1225,27.8,-9.0,-9.0,-9.00,985.8,1011.1,1012.8,19,1009.2,1935,8.6,4.0,14.0,-9.0,-9.00,-9.00,-9,1.7,-9.0,-9.00,0.7,1732,0.6,1759,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,285,0.8,732,20,3.0,1519,18,5.9,1516,26.8,32.0,1358,23.1,507,23.8,29.0,23.6,85.1,62.0,1300,29.5,-9.0,-9.0,-9.00,1008.4,1012.0,1013.6,21,1010.1,1821,8.3,4.4,13.9,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,288,0.9,813,14,2.9,2121,25,5.7,1223,27.5,33.0,1456,24.0,458,22.9,31.1,24.3,78.4,47.0,1501,28.0,-9.0,-9.0,-9.00,1010.5,1011.7,1013.3,48,1010.0,1852,8.5,5.5,13.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,289,0.7,634,9,2.4,1516,9,4.3,1221,26.2,31.7,1256,23.2,611,23.6,28.3,23.1,87.0,64.0,1305,29.2,-9.0,-9.0,-9.00,996.3,1011.9,1013.6,9,1010.2,1811,8.6,4.2,13.9,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,294,1.3,1124,11,3.4,1911,18,8.5,1911,26.7,29.8,1327,23.4,531,23.3,30.1,21.9,83.0,66.0,1452,28.7,-9.0,-9.0,-9.00,1007.6,1012.8,1014.1,33,1011.4,1909,7.8,6.4,13.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200801,295,1.0,852,20,2.8,1314,20,5.8,2131,26.7,30.6,1251,23.1,528,23.7,28.6,22.8,84.5,64.0,1154,29.3,-9.0,-9.0,-9.00,1007.0,1012.2,1013.3,1,1010.7,1853,8.3,4.7,13.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,90,0.9,772,5,3.1,1309,34,4.8,1918,24.0,28.7,1920,22.8,49,22.6,26.6,22.2,92.5,60.0,1920,27.4,-9.0,-9.0,-9.00,1004.7,1006.7,1008.5,9,1004.5,2326,8.5,4.1,14.1,-9.0,-9.00,-9.00,-9,5.2,-9.0,-9.00,2.2,2255,1.2,1746,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,93,0.8,721,20,3.9,1730,23,7.1,1649,24.2,26.8,1222,23.1,2019,23.6,25.1,22.6,97.1,91.0,1119,29.2,1.0,0.7,-9.00,996.9,1007.7,1009.3,1,1005.8,2048,10.0,0.5,14.1,-9.0,4.94,0.84,700,55.0,206.0,17.67,18.6,1450,7.7,1538,-9.0,-9,-9.0,-9,-9.0,-9,25.0,23.3,21.7,19.2,15.8,
20200802,95,1.0,866,29,6.0,2201,29,12.8,2154,23.8,27.2,1156,22.3,1953,23.7,24.6,22.3,100.0,100.0,1,29.3,1.4,1.0,-9.00,989.6,1007.2,1009.3,33,1003.7,2145,8.6,1.6,14.1,-9.0,6.05,1.35,1100,155.5,237.3,-9.00,75.0,2157,23.1,2158,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,98,1.4,1228,25,6.1,1557,16,10.9,2123,23.9,25.8,943,22.5,1931,23.7,25.1,22.3,99.3,95.0,947,29.4,-9.0,-9.0,-9.00,994.3,1007.3,1009.7,6,1004.9,2057,8.5,0.0,14.1,-9.0,3.69,0.76,1000,78.0,-9.0,-9.00,34.5,1203,14.4,1240,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,99,1.7,1467,20,6.3,2347,18,12.8,2210,24.0,26.2,1015,22.7,2,23.8,25.0,23.1,99.6,93.0,1035,29.6,-9.0,-9.0,-9.00,1003.8,1007.3,1009.5,1,1004.3,2031,8.9,0.0,14.1,-9.0,3.55,0.84,1100,66.2,-9.0,-9.00,21.3,1513,15.3,1524,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,100,3.2,2756,25,6.9,1736,27,12.8,1807,22.5,26.2,1314,19.8,510,20.8,23.5,20.0,90.6,79.0,1324,24.6,3.6,2.5,-9.00,923.1,1007.6,1009.7,8,1005.4,2227,8.3,3.6,14.1,-9.0,14.47,2.17,1100,2.1,-9.0,-9.00,1.4,244,0.6,327,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,101,0.9,781,18,3.4,1705,11,6.5,2247,24.7,26.8,1231,23.5,2225,23.3,25.4,22.8,92.6,82.0,1127,28.6,1.3,0.9,-9.00,999.1,1007.7,1009.2,1,1005.9,2351,-9.0,0.2,14.1,-9.0,4.64,0.96,1100,44.9,164.6,-9.00,12.2,1311,7.7,1355,-9.0,-9,-9.0,-9,-9.0,-9,25.4,23.1,21.2,17.7,15.3,
20200802,102,4.4,3778,16,9.0,1657,18,13.8,1632,22.3,23.5,1849,20.7,8,22.2,23.5,20.3,100.0,100.0,1,26.8,1.0,0.7,11.57,999.8,1003.9,1006.7,1,1001.7,1957,10.0,0.0,14.1,-9.0,4.31,0.93,1500,24.3,-9.0,9.33,19.1,1124,10.0,1126,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,104,1.2,1066,16,3.1,46,29,6.3,1747,25.7,31.9,1146,22.5,617,22.6,28.5,22.2,84.1,55.0,1115,27.4,4.5,3.1,-9.00,997.9,1006.4,1008.4,12,1005.0,2400,8.4,6.7,14.1,-9.0,18.01,2.73,1100,0.9,0.5,4.42,0.8,217,0.5,304,-9.0,-9,-9.0,-9,-9.0,-9,24.5,21.5,19.8,17.0,13.7,
20200802,105,1.6,1340,20,4.5,2005,23,8.2,2005,27.7,33.0,1201,23.7,409,22.8,28.4,23.1,76.0,55.0,1143,27.8,5.0,3.5,-9.00,1004.0,1007.0,1008.9,1,1005.7,2400,8.4,5.6,14.1,-9.0,18.35,3.12,1100,3.9,-9.0,-9.00,3.5,217,1.5,248,-9.0,-9,-9.0,-9,-9.0,-9,24.9,23.0,21.7,18.6,15.7,
20200802,106,1.2,1020,27,2.7,1338,25,6.8,1351,25.8,31.2,1315,22.0,330,22.3,28.9,22.9,82.1,58.0,1317,27.0,-9.0,-9.0,-9.00,1002.7,1007.2,1009.5,6,1006.0,1800,8.9,5.4,14.1,-9.0,-9.00,-9.00,-9,9.4,-9.0,-9.00,5.3,149,1.4,158,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,108,2.3,2002,25,7.5,1543,25,14.6,1538,24.9,26.4,1501,23.5,1855,24.2,25.2,22.8,96.3,90.0,2349,30.3,1.0,0.7,-9.00,997.8,1007.5,1009.1,1,1005.4,2041,10.0,0.0,14.0,-9.0,2.55,0.39,1000,31.4,83.8,23.25,13.8,1533,11.1,1534,-9.0,-9,-9.0,-9,-9.0,-9,25.0,23.7,22.8,19.6,15.4,
20200802,112,3.9,3370,20,7.9,2138,23,15.2,1510,24.0,25.0,1208,22.4,1614,23.2,24.3,22.4,96.0,91.0,2231,28.5,1.1,0.7,10.95,999.2,1007.0,1009.0,12,1004.6,2022,10.0,0.0,14.0,-9.0,2.24,0.34,1100,21.6,45.1,15.42,11.9,1503,8.4,1506,-9.0,-9,-9.0,-9,-9.0,-9,24.0,22.7,20.8,18.3,15.3,
20200802,114,0.7,640,20,3.0,1639,27,7.3,1645,24.6,28.3,1515,22.8,57,21.8,26.4,22.6,85.0,67.0,1635,26.2,2.1,1.5,-9.00,991.3,1008.3,1009.6,1027,1006.8,2212,9.3,0.2,14.0,-9.0,6.44,1.25,1400,93.2,-9.0,-9.00,25.1,33,9.6,44,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,115,5.8,4979,25,9.2,1142,23,14.0,1141,26.1,29.7,1500,23.7,929,23.1,27.6,21.3,84.4,67.0,141,28.3,7.3,5.1,-9.00,983.3,1008.2,1009.9,11,1007.0,1528,7.8,7.4,14.0,-9.0,22.52,3.50,1200,1.2,0.0,4.17,0.9,125,0.9,215,-9.0,-9,-9.0,-9,-9.0,-9,24.4,21.9,20.2,15.9,14.9,
20200802,119,2.0,1689,23,8.5,1538,20,20.0,1531,25.2,28.1,1359,23.3,1708,24.7,25.1,22.7,97.6,89.0,1413,31.2,1.2,0.9,-9.00,1003.4,1007.9,1009.3,1,1006.3,2044,10.0,0.0,14.0,-9.0,3.54,0.89,1300,86.7,79.7,18.47,19.0,206,7.1,1531,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,121,0.7,635,34,2.7,251,36,4.5,1706,23.4,26.4,1540,22.1,519,22.5,25.2,22.3,95.0,82.0,1748,27.2,-9.0,-9.0,-9.00,981.8,1009.0,1010.8,900,1007.6,1536,10.0,0.0,14.0,-9.0,-9.00,-9.00,-9,204.7,-9.0,-9.00,49.1,246,15.9,252,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,127,1.0,867,25,5.0,1701,23,10.2,1658,24.7,28.2,1354,22.7,1,23.2,25.7,22.7,91.8,77.0,1648,28.4,-9.0,-9.0,-9.00,995.6,1008.5,1010.0,845,1007.6,2037,9.3,0.0,14.0,-9.0,-9.00,-9.00,-9,17.1,-9.0,-9.00,7.4,409,4.8,451,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,129,4.1,3531,5,7.4,1517,11,11.3,1510,25.4,26.6,1314,22.5,1559,23.9,25.2,22.3,91.8,86.0,1316,29.7,1.4,1.0,-9.00,1005.2,1008.1,1009.9,1511,1006.7,2015,8.5,0.0,14.0,-9.0,2.76,0.53,1200,34.0,68.2,-9.00,25.2,1456,12.6,1510,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,130,2.0,1724,20,5.1,855,18,7.7,718,25.3,29.2,1433,22.3,634,22.6,27.2,22.3,85.5,70.0,2030,27.4,-9.0,-9.0,-9.00,1002.9,1008.5,1010.0,22,1007.0,1616,9.8,3.0,14.0,-9.0,-9.00,-9.00,-9,50.8,-9.0,-9.00,23.4,430,17.5,514,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,131,1.6,1423,25,3.7,1446,32,6.9,1445,27.5,30.8,1331,23.5,1,23.5,27.4,23.5,79.6,68.0,1312,29.0,4.1,2.9,-9.00,1001.9,1008.4,1009.7,11,1007.1,2032,9.4,1.7,14.0,-9.0,12.88,2.35,1200,11.9,3.2,8.08,10.1,34,6.1,53,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,133,2.3,1976,18,4.7,1018,20,8.8,1256,27.7,30.6,1339,23.8,1,25.0,26.9,23.6,86.0,72.0,1329,31.6,4.4,3.1,-9.00,1001.1,1009.0,1010.2,823,1008.0,1843,9.0,3.8,14.0,-9.0,15.44,2.81,1000,5.4,-9.0,7.08,2.3,307,1.3,346,-9.0,-9,-9.0,-9,-9.0,-9,25.8,24.4,23.5,20.8,16.9,
20200802,135,1.0,824,27,4.1,1605,27,6.6,1558,25.4,29.6,1344,22.5,1,22.1,28.8,22.5,82.6,63.0,1324,26.5,3.2,2.3,-9.00,981.2,1008.6,1009.8,23,1007.4,1732,9.4,0.8,13.9,-9.0,11.15,1.65,1300,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,136,0.8,734,27,2.6,1530,23,4.9,1514,26.5,30.3,1518,23.8,401,23.7,28.0,23.7,85.6,68.0,1516,29.4,3.3,2.3,-9.00,993.4,1009.3,1011.1,858,1008.0,1547,9.5,1.0,14.0,-9.0,10.39,2.03,1300,3.2,-9.0,4.08,1.7,212,0.8,300,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,137,0.4,355,23,1.8,1640,25,3.7,1621,25.9,29.7,1501,23.2,121,24.6,27.6,23.2,92.8,76.0,1633,30.9,-9.0,-9.0,-9.00,998.1,1009.0,1010.4,831,1007.8,1547,9.5,0.0,14.0,-9.0,9.04,1.45,1300,0.4,-9.0,-9.00,0.4,54,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200802,138,2.4,2106,23,4.9,1345,25,7.8,1319,29.6,33.7,1457,26.8,622,23.0,31.7,25.6,68.4,55.0,1454,28.2,6.2,4.3,-9.00,1008.9,1009.3,1010.8,913,1007.8,1618,8.8,5.7,13.9,-9.0,15.81,2.29,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.5,21.7,20.7,18.2,16.2,
20200802,140,3.5,2983,20,6.2,1213,20,9.0,1511,27.4,30.9,1130,25.2,33,24.1,27.4,24.7,82.8,69.0,1509,30.0,-9.0,-9.0,-9.00,1006.4,1009.0,1010.2,6,1007.9,1745,8.9,2.1,13.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
