일련번호,접수일자,관할기관,로드킬_위도,로드킬_경도,가까운_관측소_번호,가까운_관측소_이름,거리_km,관측소_운영여부,평균기온,강수량
297,2020-08-20,경기 안성시,36.98564289,127.3090448,232,천안,24.87,True,0.7,2.6
298,2020-08-20,강원 영월군,37.24143563,128.2861376,221,제천,12.23,True,0.6,2.4
299,2020-08-20,강원 영월군,37.23757504,128.2892208,221,제천,12.1,True,0.6,2.4
300,2020-08-21,인천 중구,37.48337366,126.5096086,112,인천,10.19,True,2.4,4.6
301,2020-08-21,충남 아산시,36.78430185,127.0710456,232,천안,19.89,True,0.7,2.3
303,2020-08-21,경기 광주시,37.42169993,127.2454275,202,양평,23.21,True,1.1,8.7
304,2020-08-21,충남 예산군,36.67555996,126.7866594,177,홍성,9.05,True,1.2,3.4
305,2020-08-21,서울 강남구,37.51515743,127.0615816,108,서울,10.51,True,1.6,3.5
306,2020-08-21,전북 익산시,36.00439616,127.0979808,146,전주,18.26,True,1.0,3.1
307,2020-08-21,서울 용산구,37.53645877,126.9717286,108,서울,3.92,True,1.6,3.5
308,2020-08-21,인천 남동구,37.44460458,126.7335878,112,인천,10.27,True,2.4,4.6
309,2020-08-21,충남 아산시,36.89389921,127.0431286,232,천안,26.59,True,0.7,2.3
313,2020-08-21,경기 용인시 수지구,37.32976429,127.1142762,119,수원,13.08,True,1.5,4.4
314,2020-08-21,경기 안성시,37.05999364,127.2341055,203,이천,31.71,True,0.9,2.7
315,2020-08-21,서울 용산구,37.53257101,127.0079752,108,서울,5.7,True,1.6,3.5
316,2020-08-21,강원 고성군,38.26831559,128.5348876,90,속초,3.24,True,1.5,4.6
317,2020-08-21,경기 김포시,37.58533817,126.7758297,108,서울,16.81,True,1.6,3.5
318,2020-08-21,충북 증평군,36.78292223,127.5758303,131,청주,20.01,True,1.2,3.3
319,2020-08-21,경기 안성시,37.07599607,127.4746929,203,이천,20.92,True,0.9,2.7
320,2020-08-21,경기 안양시 동안구,37.3985311,126.9704549,119,수원,14.1,True,1.5,4.4
321,2020-08-22,경기 오산시,37.19608444,127.0231777,119,수원,9.11,True,1.6,5.6
322,2020-08-22,경기 광주시,37.37048392,127.2444013,203,이천,24.29,True,0.7,2.3
323,2020-08-22,충남 당진시,36.85059204,126.655945,129,서산(농),16.62,True,1.6,4.2
325,2020-08-22,인천 남동구,37.46785098,126.6904247,112,인천,5.89,True,2.2,3.9
326,2020-08-22,대구 북구,35.94815134,128.5483723,143,대구,9.46,True,3.0,4.7
327,2020-08-22,서울 양천구,37.51995883,126.8632674,108,서울,10.7,True,2.1,5.5
328,2020-08-22,서울 구로구,37.50559996,126.8906818,108,서울,9.87,True,2.1,5.5
329,2020-08-22,서울 노원구,37.62942121,127.0577731,108,서울,10.36,True,2.1,5.5
330,2020-08-22,전남 신안군,34.81288265,126.1155765,165,목포,24.28,True,2.1,4.8
331,2020-08-22,제주특별자치도 서귀포시,33.39722665,126.8026842,189,서귀포,27.72,True,1.7,3.0
332,2020-08-22,경북 경산시,35.77034451,128.834767,143,대구,23.27,True,3.0,4.7
333,2020-08-22,경기 이천시,37.18989889,127.4717733,203,이천,8.31,True,0.7,2.3
334,2020-08-22,경기 이천시,37.19550921,127.4656904,203,이천,7.79,True,0.7,2.3
335,2020-08-22,경기 이천시,37.19781443,127.463135,203,이천,7.59,True,0.7,2.3
336,2020-08-22,경기 양평군,37.54721643,127.4627638,202,양평,7.09,True,1.3,4.1
337,2020-08-22,경기 구리시,37.59053853,127.1381553,108,서울,15.34,True,2.1,5.5
338,2020-08-22,충남 태안군,36.82880834,126.1611603,129,서산(농),30.43,True,1.6,4.2
339,2020-08-22,경기 고양시 덕양구,37.64091606,126.8504597,108,서울,12.77,True,2.1,5.5
340,2020-08-23,경기 의정부시,37.72996456,127.0613254,98,동두천,19.12,True,0.8,3.2
341,2020-08-23,경남 창원시 의창구,35.23804288,128.6447996,255,북창원,2.83,True,0.9,2.3
342,2020-08-23,경기 수원시 권선구,37.25079919,126.9769862,119,수원,2.5,True,1.3,3.9
343,2020-08-23,경북 영덕군,36.50710183,129.4446602,277,영덕,4.31,True,1.2,3.7
344,2020-08-23,제주특별자치도 서귀포시,33.2632364,126.4401653,189,서귀포,11.79,True,1.2,2.2
345,2020-08-23,강원 정선군,37.37689842,128.6485153,217,정선군,2.21,True,0.7,3.0
346,2020-08-23,전북 김제시,35.80138852,126.8587312,243,부안,15.11,True,1.0,2.7
347,2020-08-23,대전 유성구,36.37493888,127.3152,133,대전,5.1,True,0.7,2.9
348,2020-08-23,경기 의왕시,37.37417344,126.9973418,119,수원,11.38,True,1.3,3.9
349,2020-08-23,경기 용인시 기흥구,37.27068804,127.1093061,119,수원,10.97,True,1.3,3.9
350,2020-08-23,인천 서구,37.52048283,126.6559543,112,인천,5.49,True,2.0,4.3
351,2020-08-23,경기 의정부시,37.74282486,127.1026543,98,동두천,18.07,True,0.8,3.2
352,2020-08-23,서울 노원구,37.67088839,127.0583552,108,서울,13.74,True,1.9,3.9
353,2020-08-23,강원 원주시,37.28445274,127.9974975,114,원주,7.42,True,0.9,2.2
354,2020-08-23,경북 김천시,36.1265956,128.1880403,279,구미,11.91,True,0.8,1.7
355,2020-08-23,경남 진주시,35.18553842,128.0584671,192,진주,2.94,True,0.8,2.5
356,2020-08-24,울산 남구,35.54251851,129.2640943,152,울산,7.78,True,1.5,3.3
357,2020-08-24,충남 예산군,36.68178137,126.7833262,177,홍성,8.94,True,1.4,4.6
358,2020-08-24,경기 의정부시,37.75162849,127.0561586,98,동두천,16.71,True,1.2,4.5
359,2020-08-24,충남 예산군,36.65614524,126.764412,177,홍성,6.84,True,1.4,4.6
360,2020-08-24,충남 공주시,36.32907809,127.022646,236,부여,11.09,True,0.8,2.9
361,2020-08-24,경기 양주시,37.81628803,127.0987915,98,동두천,10.09,True,1.2,4.5
362,2020-08-24,경기 파주시,37.85769564,126.879284,99,파주,10.38,True,1.1,4.1
363,2020-08-24,경기 남양주시,37.65753314,127.2898052,202,양평,26.04,True,0.9,3.1
364,2020-08-24,경기 수원시 권선구,37.24527312,127.0349807,119,수원,5.33,True,1.6,4.6
365,2020-08-24,경북 의성군,36.23728839,128.8063396,278,의성,16.91,True,0.9,2.9
366,2020-08-24,서울 성동구,37.55143014,127.0253896,108,서울,5.7,True,2.2,4.9
367,2020-08-24,경기 양평군,37.49455698,127.5068166,202,양평,1.27,True,0.9,3.1
368,2020-08-24,서울 금천구,37.48274139,126.8773782,108,서울,12.57,True,2.2,4.9
369,2020-08-24,울산 남구,35.49771904,129.3060361,152,울산,9.77,True,1.5,3.3
370,2020-08-24,경기 양평군,37.49150108,127.4679316,202,양평,2.37,True,0.9,3.1
371,2020-08-24,전남 함평군,35.15251714,126.6070494,252,영광군,18.73,True,1.4,3.4
372,2020-08-25,경기 김포시,37.59328147,126.766136,108,서울,17.76,True,2.1,4.6
373,2020-08-25,강원 영월군,37.11828821,128.5150359,121,영월,8.67,True,0.8,2.7
374,2020-08-25,강원 영월군,37.11823272,128.5184245,121,영월,8.86,True,0.8,2.7
375,2020-08-25,서울 중랑구,37.60284155,127.0815216,108,서울,10.78,True,2.1,4.6
376,2020-08-25,광주 광산구,35.16251939,126.8108909,156,광주,7.43,True,1.8,4.6
377,2020-08-25,서울 송파구,37.51788025,127.1127987,108,서울,14.26,True,2.1,4.6
378,2020-08-25,서울 종로구,37.60839453,126.9765872,108,서울,4.22,True,2.1,4.6
379,2020-08-25,경기 여주시,37.18792936,127.6055937,203,이천,13.68,True,0.9,2.7
380,2020-08-25,제주특별자치도 제주시,33.31969932,126.2669024,185,고산,10.09,True,6.6,12.1
381,2020-08-25,경기 김포시,37.72609565,126.6023149,201,강화,13.88,True,1.6,3.6
382,2020-08-25,경기 김포시,37.7299839,126.5932601,201,강화,13.17,True,1.6,3.6
383,2020-08-25,충북 충주시,37.03090098,128.0454725,127,충주,10.64,True,1.0,3.4
384,2020-08-25,충북 충주시,37.03126206,128.0461113,127,충주,10.71,True,1.0,3.4
385,2020-08-25,충남 천안시 동남구,36.7602517,127.2109217,232,천안,7.29,True,1.0,3.4
386,2020-08-25,세종특별자치시 세종시,36.51306008,127.2555631,239,세종,3.25,True,1.1,3.1
387,2020-08-25,전남 순천시,34.95386113,127.4787499,174,순천,12.41,True,1.6,5.3
388,2020-08-26,충남 아산시,36.84268378,127.0769879,232,천안,21.18,True,3.4,6.7
390,2020-08-26,경기 화성시,37.11037174,126.9739626,119,수원,18.03,True,4.1,8.1
391,2020-08-26,강원 속초시,38.20601753,128.529029,90,속초,5.88,True,1.3,3.4
392,2020-08-26,부산 북구,35.1975265,129.0020173,159,부산,10.68,True,4.0,8.4
393,2020-08-26,강원 속초시,38.15638528,128.5589165,90,속초,10.52,True,1.3,3.4
394,2020-08-26,충남 아산시,36.88620287,126.8843664,177,홍성,30.87,True,2.9,6.4
395,2020-08-26,경기 화성시,37.13686616,126.841197,119,수원,19.74,True,4.1,8.1
396,2020-08-26,부산 사하구,35.09662134,128.9817442,159,부산,4.66,True,4.0,8.4
397,2020-08-27,서울 서초구,37.49846434,127.0239746,108,서울,9.6,True,3.6,7.0
398,2020-08-27,충남 천안시 서북구,36.8125497,127.1420657,232,천안,14.53,True,3.0,7.6
399,2020-08-27,경기 하남시,37.5356296,127.1955957,108,서울,20.64,True,3.6,7.0
400,2020-08-27,경북 경주시,35.82662235,129.1904541,283,경주시,1.39,True,4.1,6.9
401,2020-08-27,경기 고양시 일산동구,37.69268696,126.8197946,108,서울,18.63,True,3.6,7.0
402,2020-08-27,경남 김해시,35.17022069,128.8154244,253,김해시,9.53,True,3.1,8.2
403,2020-08-27,대전 서구,36.3073646,127.3674746,133,대전,7.2,True,3.5,6.8
404,2020-08-27,경기 화성시,37.16097898,127.10056,119,수원,16.04,True,4.3,9.1
405,2020-08-27,서울 강남구,37.50088126,127.0542494,108,서울,11.06,True,3.6,7.0
406,2020-08-27,경기 평택시,37.10665095,127.0289018,119,수원,18.82,True,4.3,9.1
407,2020-08-27,전북 익산시,35.93637486,127.0022417,146,전주,14.83,True,2.5,5.7
408,2020-08-28,서울 강동구,37.55348802,127.1672091,108,서울,17.86,True,1.6,4.4
409,2020-08-28,서울 강남구,37.48182787,127.0453897,108,서울,12.18,True,1.6,4.4
410,2020-08-28,전북 부안군,35.6944242,126.5729557,243,부안,13.55,True,1.6,3.6
411,2020-08-28,강원 춘천시,37.75719704,127.7944198,212,홍천,11.14,True,1.1,3.7
412,2020-08-28,경기 평택시,37.11712247,127.0602596,119,수원,18.49,True,1.7,4.1
413,2020-08-28,경기 화성시,37.20313937,127.0360373,119,수원,8.91,True,1.7,4.1
414,2020-08-28,경기 이천시,37.15298851,127.5706814,203,이천,14.53,True,1.1,3.7
415,2020-08-28,경기 화성시,37.19616701,126.9814039,119,수원,8.47,True,1.7,4.1
416,2020-08-28,부산 해운대구,35.17947616,129.1670302,159,부산,14.83,True,3.0,6.1
417,2020-08-28,경기 평택시,37.11615125,127.1094771,119,수원,20.55,True,1.7,4.1
418,2020-08-28,경기 성남시 분당구,37.40469964,127.1158294,119,수원,18.71,True,1.7,4.1
419,2020-08-28,충남 천안시 서북구,36.94267379,127.193946,232,천안,21.89,True,0.9,3.1
420,2020-08-28,인천 서구,37.56772744,126.6767288,112,인천,11.0,True,2.6,5.0
421,2020-08-29,인천 계양구,37.57108935,126.7445831,112,인천,14.81,True,2.0,4.1
422,2020-08-29,경기 평택시,37.11848248,127.0080424,119,수원,17.22,True,1.2,3.6
423,2020-08-29,충남 공주시,36.45553706,127.1337708,239,세종,10.43,True,1.1,2.4
424,2020-08-29,경기 양평군,37.55685409,127.4599027,202,양평,8.18,True,1.2,3.6
425,2020-08-29,경기 성남시 분당구,37.36045419,127.0695019,119,수원,12.31,True,1.2,3.6
426,2020-08-29,경기 안산시 단원구,37.24945864,126.5618044,112,인천,25.98,True,2.0,4.1
427,2020-08-29,경기 안산시 단원구,37.25656892,126.5637762,112,인천,25.17,True,2.0,4.1
428,2020-08-29,경기 안산시 단원구,37.25731881,126.5631929,112,인천,25.1,True,2.0,4.1
429,2020-08-29,전북 진안군,35.76909652,127.413707,248,장수,15.75,True,1.4,4.1
430,2020-08-29,서울 송파구,37.49910531,127.1430463,108,서울,17.57,True,1.3,4.0
431,2020-08-29,인천 미추홀구,37.46101847,126.6897583,112,인천,6.02,True,2.0,4.1
432,2020-08-29,경기 안성시,37.04385523,127.1526694,119,수원,29.42,True,1.2,3.6
433,2020-08-29,경기 안성시,37.04166072,127.1338657,119,수원,28.83,True,1.2,3.6
434,2020-08-29,경기 김포시,37.59694698,126.7264453,112,인천,16.0,True,2.0,4.1
435,2020-08-30,강원 강릉시,37.72808459,128.9801114,105,강릉,8.26,True,1.8,4.1
436,2020-08-30,경기 군포시,37.3440928,126.943459,119,수원,8.8,True,1.3,3.2
437,2020-08-30,부산 사상구,35.13292231,128.9651615,159,부산,6.84,True,2.4,4.1
438,2020-08-30,충남 천안시 서북구,36.83071368,127.1147345,232,천안,17.57,True,0.5,2.3
439,2020-08-30,경기 가평군,37.61981936,127.498286,202,양평,14.59,True,1.0,4.2
440,2020-08-30,경북 경주시,35.80107125,129.2649757,283,경주시,6.06,True,2.3,5.7
441,2020-08-30,강원 속초시,38.22482193,128.5870505,90,속초,3.5,True,2.2,5.5
442,2020-08-30,,38.22393309,128.5840509,90,속초,3.44,True,2.2,5.5
443,2020-08-30,충남 예산군,36.67642302,126.9038147,177,홍성,19.39,True,0.9,2.4
444,2020-08-30,제주특별자치도 제주시,33.41880071,126.3817506,184,제주,17.34,True,1.9,4.2
445,2020-08-30,세종특별자치시 세종시,36.51514271,127.2298155,239,세종,3.58,True,1.0,2.9
446,2020-08-31,인천 계양구,37.57281137,126.7449997,112,인천,14.97,True,3.0,4.9
447,2020-08-31,경기 연천군,37.94429841,127.0034915,98,동두천,6.89,True,0.8,2.9
448,2020-08-31,경기 용인시 기흥구,37.28449284,127.1600508,119,수원,15.52,True,2.6,4.6
449,2020-08-31,광주 북구,35.23048482,126.8861321,156,광주,6.42,True,0.9,4.1
450,2020-08-31,경기 고양시 덕양구,37.63561082,126.832045,108,서울,13.78,True,2.8,4.3
451,2020-08-31,전남 화순군,35.03120684,127.1164487,174,순천,23.06,True,1.3,3.5
452,2020-08-31,충남 천안시 동남구,36.72739292,127.1196258,232,천안,15.9,True,2.1,4.1
453,2020-09-01,경기 화성시,37.16847366,126.8544448,119,수원,16.36,True,1.8,3.6
454,2020-09-01,경기 가평군,37.72788792,127.4122079,202,양평,27.58,True,1.3,2.9
455,2020-09-01,서울 광진구,37.56429061,127.0765232,108,서울,9.79,True,1.9,3.6
456,2020-09-01,제주특별자치도 서귀포시,33.25218407,126.5620432,189,서귀포,0.73,True,3.6,4.9
457,2020-09-01,충남 태안군,36.54079099,126.3562045,129,서산(농),28.74,True,1.0,3.4
458,2020-09-01,서울 양천구,37.50904315,126.8440474,108,서울,12.78,True,1.9,3.6
459,2020-09-02,충남 아산시,36.782411,126.9479187,177,홍성,27.03,True,2.3,5.4
460,2020-09-02,경기 김포시,37.61949705,126.5733485,201,강화,14.85,True,2.1,4.9
461,2020-09-02,경기 김포시,37.61824711,126.567988,201,강화,14.59,True,2.1,4.9
462,2020-09-02,경기 고양시 덕양구,37.67082905,126.849209,108,서울,15.09,True,2.3,4.0
463,2020-09-02,서울 종로구,37.59756241,126.9707547,108,서울,2.94,True,2.3,4.0
464,2020-09-02,경기 화성시,37.17558226,126.7616481,119,수원,22.53,True,1.7,5.2
465,2020-09-02,울산 남구,35.52654842,129.2768713,152,울산,8.12,True,3.4,9.4
466,2020-09-02,충남 논산시,36.23367421,127.0973636,236,부여,16.41,True,1.8,3.7
467,2020-09-02,대구 수성구,35.81422458,128.6423394,143,대구,8.17,True,3.4,11.1
468,2020-09-02,경기 이천시,37.27461045,127.4506062,203,이천,3.2,True,1.1,2.6
469,2020-09-02,경기 용인시 처인구,37.22877941,127.2720693,203,이천,19.18,True,1.1,2.6
470,2020-09-02,부산 북구,35.19827628,128.994768,253,김해시,10.07,True,2.7,10.8
471,2020-09-02,충남 논산시,36.21804032,127.2738194,133,대전,19.25,True,1.8,5.0
472,2020-09-02,전남 나주시,35.01759185,126.7938684,156,광주,19.42,True,3.6,6.9
473,2020-09-02,충남 예산군,36.7553275,126.7528827,177,홍성,12.32,True,2.3,5.4
475,2020-09-02,충남 예산군,36.75052199,126.7223858,177,홍성,10.79,True,2.3,5.4
476,2020-09-02,경기 김포시,37.68898851,126.5705691,201,강화,11.12,True,2.1,4.9
477,2020-09-02,경기 부천시,37.52356818,126.7900523,112,인천,15.44,True,3.4,6.8
478,2020-09-02,경기 평택시,37.09995754,127.0411231,119,수원,19.79,True,1.7,5.2
479,2020-09-03,경기 고양시 덕양구,37.67291213,126.84932,108,서울,15.25,True,4.8,9.8
480,2020-09-03,울산 남구,35.53913067,129.2982301,152,울산,5.83,True,5.5,11.7
481,2020-09-03,인천 계양구,37.57228343,126.7323065,112,인천,14.15,True,7.2,13.1
482,2020-09-03,울산 울주군,35.56073821,129.2447345,152,울산,8.49,True,5.5,11.7
483,2020-09-03,충북 청주시 청원구,36.67357277,127.4913138,131,청주,5.92,True,3.3,7.5
484,2020-09-03,인천 옹진군,37.2646499,126.4861724,112,인천,26.67,True,7.2,13.1
485,2020-09-03,서울 도봉구,37.64419674,127.0332195,108,서울,10.04,True,4.8,9.8
486,2020-09-03,충북 청주시 상당구,36.62477317,127.4954536,131,청주,5.14,True,3.3,7.5
487,2020-09-03,광주 서구,35.14618903,126.8720245,156,광주,3.46,True,3.7,6.7
488,2020-09-03,대전 유성구,36.42162891,127.382109,133,대전,5.59,True,3.2,7.2
489,2020-09-03,경기 의왕시,37.38472735,126.9772602,119,수원,12.52,True,5.1,9.9
490,2020-09-03,,37.58627895,126.5766825,112,인천,12.8,True,7.2,13.1
491,2020-09-03,경기 의왕시,37.31976255,126.9506257,119,수원,6.1,True,5.1,9.9
492,2020-09-03,경기 화성시,37.11737038,126.9452708,119,수원,17.59,True,5.1,9.9
493,2020-09-03,부산 기장군,35.32426503,129.1865521,257,양산시,15.22,True,5.6,12.4
494,2020-09-04,대전 대덕구,36.37221854,127.4022751,133,대전,2.7,True,1.6,3.4
495,2020-09-04,광주 광산구,35.21795756,126.8293878,156,광주,7.55,True,1.6,3.6
496,2020-09-04,,35.00126092,126.8213662,156,광주,20.13,True,1.6,3.6
497,2020-09-04,인천 중구,37.46957207,126.6386519,112,인천,1.51,True,3.4,6.4
498,2020-09-04,울산 울주군,35.55840408,129.1884342,152,울산,13.5,True,1.8,3.6
499,2020-09-04,경기 과천시,37.44947029,127.022615,108,서울,14.45,True,2.7,5.6
500,2020-09-04,인천 연수구,37.40799656,126.656263,112,인천,8.23,True,3.4,6.4
501,2020-09-04,경기 시흥시,37.42655226,126.7915826,112,인천,15.77,True,3.4,6.4
502,2020-09-04,경기 평택시,37.10017973,127.0407064,119,수원,19.76,True,1.9,4.5
503,2020-09-04,강원 철원군,38.13469726,127.3025955,95,철원,1.47,True,2.0,3.9
504,2020-09-04,충남 천안시 동남구,36.78288681,127.1525656,232,천안,12.69,True,1.2,3.6
505,2020-09-04,서울 은평구,37.61889245,126.9326745,108,서울,6.03,True,2.7,5.6
506,2020-09-04,경남 하동군,35.16275617,127.6551445,266,광양시,24.61,True,0.8,2.4
507,2020-09-05,경기 안양시 만안구,37.39022603,126.9409024,119,수원,13.69,True,1.5,3.5
508,2020-09-05,충북 제천시,37.2001898,128.2433096,221,제천,6.29,True,0.6,2.1
509,2020-09-05,충남 홍성군,36.65622749,126.7027791,177,홍성,1.35,True,0.8,2.5
510,2020-09-05,경기 남양주시,37.58690181,127.2328961,108,서울,23.6,True,2.0,3.5
511,2020-09-05,충남 당진시,36.95891295,126.6958549,129,서산(농),27.21,True,0.8,2.5
512,2020-09-05,인천 강화군,37.70092811,126.3792819,201,강화,5.94,True,1.3,2.6
513,2020-09-05,강원 동해시,37.47772738,129.048696,106,동해,7.43,True,1.2,2.8
514,2020-09-05,전북 김제시,35.80152821,126.9061433,243,부안,18.88,True,0.8,2.8
515,2020-09-05,경기 용인시 처인구,37.1682322,127.3269823,203,이천,17.53,True,0.6,1.6
516,2020-09-05,경기 용인시 처인구,37.13912428,127.3083461,203,이천,20.87,True,0.6,1.6
517,2020-09-05,경기 김포시,37.63721829,126.639286,112,인천,17.78,True,2.0,4.0
518,2020-09-05,경기 김포시,37.64191263,126.6658666,112,인천,18.61,True,2.0,4.0
519,2020-09-05,경기 가평군,37.8307343,127.2939387,98,동두천,21.95,True,0.7,2.3
520,2020-09-05,충남 홍성군,36.59095722,126.681144,177,홍성,7.43,True,0.8,2.5
521,2020-09-05,경북 포항시 북구,36.1284767,129.2591889,138,포항,15.26,True,1.3,3.9
522,2020-09-05,경기 포천시,37.98046427,127.2009156,98,동두천,15.08,True,0.7,2.3
523,2020-09-05,충남 공주시,36.58696624,127.1658197,239,세종,13.32,True,1.3,3.6
524,2020-09-05,충북 충주시,36.8459779,127.9949827,127,충주,14.35,True,0.8,3.0
525,2020-09-05,대전 서구,36.34116639,127.3840832,133,대전,3.59,True,0.9,3.2
526,2020-09-05,경기 용인시 처인구,37.19597649,127.1977441,119,수원,20.63,True,1.5,3.5
527,2020-09-05,전남 영광군,35.27988804,126.437229,252,영광군,3.71,True,0.8,2.4
528,2020-09-05,대구 달성군,35.87363147,128.496296,143,대구,11.13,True,1.9,5.2
529,2020-09-05,세종특별자치시 세종시,36.59930048,127.2995565,611,세종연서,4.0,False,,
